event_id,timestamp,camera_id,species_key,common_name,confidence,confidence_calibrated,temporal_prior,softmax_entropy,review_required,burst_group_id,antler_classification
IE-CAM-T02-raccoon-002874,2025-03-18T08:32:42,CAM-T02,raccoon,Raccoon,0.8616,0.8172,0.2201,0.6467,True,BG-CAM-T02-20250318083242,
IE-CAM-R01-white_tailed_deer-002233,2025-03-18T08:51:06,CAM-R01,white_tailed_deer,White-tailed Deer,0.9092,0.8741,0.9368,0.3947,False,BG-CAM-R01-20250318085106,
IE-CAM-O02-turkey-001133,2025-03-18T08:52:48,CAM-O02,turkey,Wild Turkey,0.9083,0.873,0.9806,0.3855,False,BG-CAM-O02-20250318085248,
IE-CAM-F03-white_tailed_deer-000822,2025-03-18T09:28:48,CAM-F03,white_tailed_deer,White-tailed Deer,0.9288,0.8987,0.9035,0.3566,False,BG-CAM-F03-20250318092848,
IE-CAM-P02-white_tailed_deer-001630,2025-03-18T17:16:16,CAM-P02,white_tailed_deer,White-tailed Deer,0.9691,0.9523,0.9816,0.1995,False,BG-CAM-P02-20250318171616,
IE-CAM-W02-raccoon-003443,2025-03-18T20:30:48,CAM-W02,raccoon,Raccoon,0.8706,0.8277,0.7086,0.5192,False,BG-CAM-W02-20250318203048,
IE-CAM-F02-raccoon-000458,2025-03-18T23:12:15,CAM-F02,raccoon,Raccoon,0.9021,0.8654,0.9816,0.3995,False,BG-CAM-F02-20250318231215,
IE-CAM-F03-raccoon-000757,2025-03-18T23:28:53,CAM-F03,raccoon,Raccoon,0.9136,0.8796,0.9918,0.3699,False,BG-CAM-F03-20250318232853,
IE-CAM-P02-feral_hog-001582,2025-03-18T23:29:39,CAM-P02,feral_hog,Feral Hog,0.8831,0.8425,0.9368,0.449,False,BG-CAM-P02-20250318232939,
IE-CAM-F03-feral_hog-000649,2025-03-19T03:47:09,CAM-F03,feral_hog,Feral Hog,0.9325,0.9034,0.809,0.3765,False,BG-CAM-F03-20250319034709,
IE-CAM-R01-armadillo-002099,2025-03-19T04:52:59,CAM-R01,armadillo,Nine-banded Armadillo,0.8982,0.8606,0.6402,0.4935,False,BG-CAM-R01-20250319045259,
IE-CAM-F01-white_tailed_deer-000262,2025-03-19T05:55:40,CAM-F01,white_tailed_deer,White-tailed Deer,0.9016,0.8648,0.9958,0.3972,False,BG-CAM-F01-20250319055540,
IE-CAM-O01-white_tailed_deer-000991,2025-03-19T06:13:55,CAM-O01,white_tailed_deer,White-tailed Deer,0.9225,0.8907,0.999,0.3453,False,BG-CAM-O01-20250319061355,
IE-CAM-P03-turkey-001867,2025-03-19T08:19:43,CAM-P03,turkey,Wild Turkey,0.8772,0.8355,0.9974,0.4476,False,BG-CAM-P03-20250319081943,
IE-CAM-O02-feral_hog-001100,2025-03-19T16:52:03,CAM-O02,feral_hog,Feral Hog,0.8688,0.8256,0.3461,0.6073,True,BG-CAM-O02-20250319165203,
IE-CAM-T02-bobcat-002771,2025-03-19T19:11:49,CAM-T02,bobcat,Bobcat,0.8169,0.7666,0.9994,0.5434,False,BG-CAM-T02-20250319191149,
IE-CAM-F01-feral_hog-000024,2025-03-19T23:01:27,CAM-F01,feral_hog,Feral Hog,0.8826,0.8419,0.8954,0.4589,False,BG-CAM-F01-20250319230127,
IE-CAM-W01-raccoon-003199,2025-03-20T04:11:36,CAM-W01,raccoon,Raccoon,0.8464,0.7998,0.6166,0.569,False,BG-CAM-W01-20250320041136,
IE-CAM-F03-coyote-000633,2025-03-20T05:40:43,CAM-F03,coyote,Coyote,0.7618,0.707,0.9936,0.6054,True,BG-CAM-F03-20250320054043,
IE-CAM-R01-white_tailed_deer-002234,2025-03-20T07:02:16,CAM-R01,white_tailed_deer,White-tailed Deer,0.9328,0.9038,0.9965,0.3177,False,BG-CAM-R01-20250320070216,
IE-CAM-W02-cottontail_rabbit-003337,2025-03-20T07:02:56,CAM-W02,cottontail_rabbit,Eastern Cottontail,0.7752,0.7213,0.993,0.5924,True,BG-CAM-W02-20250320070256,
IE-CAM-T02-white_tailed_deer-002960,2025-03-20T11:29:57,CAM-T02,white_tailed_deer,White-tailed Deer,0.9222,0.8903,0.7778,0.4097,False,BG-CAM-T02-20250320112957,
IE-CAM-P03-white_tailed_deer-001952,2025-03-20T17:03:30,CAM-P03,white_tailed_deer,White-tailed Deer,0.8842,0.8438,0.9748,0.4387,False,BG-CAM-P03-20250320170330,
IE-CAM-W02-coyote-003344,2025-03-20T18:07:57,CAM-W02,coyote,Coyote,0.8635,0.8194,0.9986,0.4726,False,BG-CAM-W02-20250320180757,
IE-CAM-R01-cottontail_rabbit-002146,2025-03-20T19:31:56,CAM-R01,cottontail_rabbit,Eastern Cottontail,0.7365,0.6805,0.975,0.6284,True,BG-CAM-R01-20250320193156,
IE-CAM-R02-raccoon-002398,2025-03-20T21:03:50,CAM-R02,raccoon,Raccoon,0.8029,0.7512,0.7808,0.5893,False,BG-CAM-R02-20250320210350,
IE-CAM-T01-armadillo-002514,2025-03-20T21:18:45,CAM-T01,armadillo,Nine-banded Armadillo,0.8421,0.7949,0.778,0.5446,False,BG-CAM-T01-20250320211845,
IE-CAM-P02-white_tailed_deer-001631,2025-03-20T22:16:28,CAM-P02,white_tailed_deer,White-tailed Deer,0.8861,0.8461,0.855,0.4615,False,BG-CAM-P02-20250320221628,
IE-CAM-F02-feral_hog-000374,2025-03-21T01:46:13,CAM-F02,feral_hog,Feral Hog,0.877,0.8353,0.9833,0.4508,False,BG-CAM-F02-20250321014613,
IE-CAM-W02-turkey-003485,2025-03-21T08:30:06,CAM-W02,turkey,Wild Turkey,0.9055,0.8696,0.9935,0.3888,False,BG-CAM-W02-20250321083006,
IE-CAM-P02-white_tailed_deer-001632,2025-03-21T08:49:12,CAM-P02,white_tailed_deer,White-tailed Deer,0.9407,0.914,0.9384,0.3132,False,BG-CAM-P02-20250321084912,
IE-CAM-P01-turkey-001301,2025-03-21T08:51:46,CAM-P01,turkey,Wild Turkey,0.928,0.8977,0.9814,0.3356,False,BG-CAM-P01-20250321085146,
IE-CAM-R02-white_tailed_deer-002445,2025-03-21T17:19:41,CAM-R02,white_tailed_deer,White-tailed Deer,0.9261,0.8952,0.9831,0.3404,False,BG-CAM-R02-20250321171941,
IE-CAM-P02-white_tailed_deer-001633,2025-03-21T17:30:17,CAM-P02,white_tailed_deer,White-tailed Deer,0.8767,0.8349,0.9878,0.4505,False,BG-CAM-P02-20250321173017,
IE-CAM-W02-white_tailed_deer-003506,2025-03-21T19:21:39,CAM-W02,white_tailed_deer,White-tailed Deer,0.8814,0.8405,0.9912,0.4407,False,BG-CAM-W02-20250321192139,
IE-CAM-F03-white_tailed_deer-000823,2025-03-21T19:44:02,CAM-F03,white_tailed_deer,White-tailed Deer,0.9163,0.8829,0.9816,0.366,False,BG-CAM-F03-20250321194402,
IE-CAM-T02-feral_hog-002836,2025-03-21T22:54:21,CAM-T02,feral_hog,Feral Hog,0.9665,0.9487,0.8839,0.2503,False,BG-CAM-T02-20250321225421,
IE-CAM-F03-feral_hog-000650,2025-03-22T01:08:55,CAM-F03,feral_hog,Feral Hog,0.8398,0.7922,0.9995,0.5111,False,BG-CAM-F03-20250322010855,
IE-CAM-O01-armadillo-000923,2025-03-22T03:57:04,CAM-O01,armadillo,Nine-banded Armadillo,0.8526,0.8068,0.7488,0.5362,False,BG-CAM-O01-20250322035704,
IE-CAM-P02-white_tailed_deer-001634,2025-03-22T05:26:35,CAM-P02,white_tailed_deer,White-tailed Deer,0.8691,0.826,0.9862,0.4648,False,BG-CAM-P02-20250322052635,
IE-CAM-T02-coyote-002803,2025-03-22T07:28:55,CAM-T02,coyote,Coyote,0.8829,0.8422,0.9914,0.4378,False,BG-CAM-T02-20250322072855,
IE-CAM-P01-turkey-001302,2025-03-22T07:36:50,CAM-P01,turkey,Wild Turkey,0.918,0.885,0.9958,0.358,False,BG-CAM-P01-20250322073650,
IE-CAM-T02-turkey-002891,2025-03-22T13:19:33,CAM-T02,turkey,Wild Turkey,0.9571,0.9358,0.4877,0.4393,False,BG-CAM-T02-20250322131933,
IE-CAM-O01-white_tailed_deer-000992,2025-03-22T18:10:31,CAM-O01,white_tailed_deer,White-tailed Deer,0.8827,0.842,0.9986,0.4366,False,BG-CAM-O01-20250322181031,
IE-CAM-F01-white_tailed_deer-000263,2025-03-22T19:36:58,CAM-F01,white_tailed_deer,White-tailed Deer,0.8969,0.8591,0.9853,0.41,False,BG-CAM-F01-20250322193658,
IE-CAM-T01-white_tailed_deer-002646,2025-03-22T22:30:59,CAM-T01,white_tailed_deer,White-tailed Deer,0.9648,0.9464,0.8402,0.2738,False,BG-CAM-T01-20250322223059,
IE-CAM-F01-raccoon-000149,2025-03-23T00:15:18,CAM-F01,raccoon,Raccoon,0.8947,0.8564,0.9982,0.4119,False,BG-CAM-F01-20250323001518,
IE-CAM-P03-white_tailed_deer-001953,2025-03-23T05:13:09,CAM-P03,white_tailed_deer,White-tailed Deer,0.8512,0.8052,0.9801,0.4965,False,BG-CAM-P03-20250323051309,
IE-CAM-F01-turkey-000215,2025-03-23T06:21:54,CAM-F01,turkey,Wild Turkey,0.9801,0.9681,0.9317,0.1746,False,BG-CAM-F01-20250323062154,
IE-CAM-P01-white_tailed_deer-001390,2025-03-23T06:41:31,CAM-P01,white_tailed_deer,White-tailed Deer,0.9302,0.9005,0.9996,0.3241,False,BG-CAM-P01-20250323064131,
IE-CAM-F01-coyote-000001,2025-03-23T06:59:46,CAM-F01,coyote,Coyote,0.8325,0.784,0.9978,0.5221,False,BG-CAM-F01-20250323065946,
IE-CAM-P03-feral_hog-001827,2025-03-23T08:34:25,CAM-P03,feral_hog,Feral Hog,0.8095,0.7584,0.3665,0.646,True,BG-CAM-P03-20250323083425,
IE-CAM-F03-feral_hog-000651,2025-03-23T18:25:28,CAM-F03,feral_hog,Feral Hog,0.9088,0.8736,0.4178,0.5436,False,BG-CAM-F03-20250323182528,
IE-CAM-F01-white_tailed_deer-000264,2025-03-23T19:02:56,CAM-F01,white_tailed_deer,White-tailed Deer,0.9475,0.923,0.9965,0.2726,False,BG-CAM-F01-20250323190256,
IE-CAM-P01-bobcat-001242,2025-03-23T19:12:50,CAM-P01,bobcat,Bobcat,0.72,0.6635,0.9992,0.6387,True,BG-CAM-P01-20250323191250,
IE-CAM-F01-raccoon-000150,2025-03-23T22:05:07,CAM-F01,raccoon,Raccoon,0.9084,0.8731,0.8995,0.4062,False,BG-CAM-F01-20250323220507,
IE-CAM-O02-white_tailed_deer-001161,2025-03-24T07:08:18,CAM-O02,white_tailed_deer,White-tailed Deer,0.8836,0.8431,0.9951,0.4355,False,BG-CAM-O02-20250324070818,
IE-CAM-F03-opossum-000747,2025-03-24T08:22:35,CAM-F03,opossum,Virginia Opossum,0.7622,0.7074,0.3601,0.6701,True,BG-CAM-F03-20250324082235,
IE-CAM-P01-white_tailed_deer-001391,2025-03-24T08:33:37,CAM-P01,white_tailed_deer,White-tailed Deer,0.9343,0.9057,0.951,0.3275,False,BG-CAM-P01-20250324083337,
IE-CAM-P02-feral_hog-001583,2025-03-24T13:20:17,CAM-P02,feral_hog,Feral Hog,0.9328,0.9038,0.3026,0.5563,False,BG-CAM-P02-20250324132017,
IE-CAM-O01-white_tailed_deer-000993,2025-03-24T13:51:00,CAM-O01,white_tailed_deer,White-tailed Deer,0.881,0.84,0.7988,0.4831,False,BG-CAM-O01-20250324135100,
IE-CAM-O02-white_tailed_deer-001162,2025-03-24T19:59:18,CAM-O02,white_tailed_deer,White-tailed Deer,0.9353,0.907,0.9737,0.3176,False,BG-CAM-O02-20250324195918,
IE-CAM-F03-raccoon-000758,2025-03-25T02:01:46,CAM-F03,raccoon,Raccoon,0.9068,0.8711,0.8894,0.4123,False,BG-CAM-F03-20250325020146,
IE-CAM-T01-bobcat-002549,2025-03-25T05:10:15,CAM-T01,bobcat,Bobcat,0.8932,0.8546,0.9871,0.4176,False,BG-CAM-T01-20250325051015,
IE-CAM-W01-bobcat-003066,2025-03-25T05:11:15,CAM-W01,bobcat,Bobcat,0.8683,0.825,0.9876,0.4661,False,BG-CAM-W01-20250325051115,
IE-CAM-F01-coyote-000002,2025-03-25T06:42:30,CAM-F01,coyote,Coyote,0.8187,0.7686,0.9996,0.541,False,BG-CAM-F01-20250325064230,
IE-CAM-F02-coyote-000358,2025-03-25T08:29:55,CAM-F02,coyote,Coyote,0.8587,0.8139,0.965,0.4869,False,BG-CAM-F02-20250325082955,
IE-CAM-P01-turkey-001303,2025-03-25T15:21:17,CAM-P01,turkey,Wild Turkey,0.9062,0.8704,0.266,0.5989,True,BG-CAM-P01-20250325152117,
IE-CAM-P03-bobcat-001801,2025-03-25T18:14:34,CAM-P03,bobcat,Bobcat,0.8276,0.7785,0.989,0.5304,False,BG-CAM-P03-20250325181434,
IE-CAM-O02-coyote-001082,2025-03-25T19:28:33,CAM-O02,coyote,Coyote,0.8508,0.8048,0.9914,0.4951,False,BG-CAM-O02-20250325192833,
IE-CAM-P01-armadillo-001215,2025-03-25T21:27:39,CAM-P01,armadillo,Nine-banded Armadillo,0.9529,0.9301,0.7953,0.328,False,BG-CAM-P01-20250325212739,
IE-CAM-F01-white_tailed_deer-000265,2025-03-26T00:00:12,CAM-F01,white_tailed_deer,White-tailed Deer,0.9502,0.9265,0.7464,0.3533,False,BG-CAM-F01-20250326000012,
IE-CAM-W01-raccoon-003200,2025-03-26T02:32:51,CAM-W01,raccoon,Raccoon,0.8446,0.7977,0.8322,0.5319,False,BG-CAM-W01-20250326023251,
IE-CAM-W01-bobcat-003067,2025-03-26T06:08:11,CAM-W01,bobcat,Bobcat,0.8886,0.8491,0.9997,0.4243,False,BG-CAM-W01-20250326060811,
IE-CAM-P01-white_tailed_deer-001392,2025-03-26T07:13:56,CAM-P01,white_tailed_deer,White-tailed Deer,0.932,0.9028,0.9937,0.3208,False,BG-CAM-P01-20250326071356,
IE-CAM-F03-feral_hog-000652,2025-03-26T09:00:43,CAM-F03,feral_hog,Feral Hog,0.9123,0.8779,0.3504,0.5622,False,BG-CAM-F03-20250326090043,
IE-CAM-W02-white_tailed_deer-003507,2025-03-26T17:49:39,CAM-W02,white_tailed_deer,White-tailed Deer,0.9244,0.8931,0.9943,0.3416,False,BG-CAM-W02-20250326174939,
IE-CAM-T01-white_tailed_deer-002647,2025-03-26T18:53:38,CAM-T01,white_tailed_deer,White-tailed Deer,0.9197,0.8872,0.9982,0.3528,False,BG-CAM-T01-20250326185338,
IE-CAM-O01-raccoon-000976,2025-03-27T01:29:12,CAM-O01,raccoon,Raccoon,0.9611,0.9413,0.9383,0.2475,False,BG-CAM-O01-20250327012912,
IE-CAM-R01-turkey-002189,2025-03-27T08:32:26,CAM-R01,turkey,Wild Turkey,0.9314,0.902,0.9926,0.3229,False,BG-CAM-R01-20250327083226,
IE-CAM-F02-white_tailed_deer-000549,2025-03-27T17:23:23,CAM-F02,white_tailed_deer,White-tailed Deer,0.8996,0.8623,0.9849,0.4044,False,BG-CAM-F02-20250327172323,
IE-CAM-R02-white_tailed_deer-002446,2025-03-27T18:18:48,CAM-R02,white_tailed_deer,White-tailed Deer,0.9283,0.898,0.9995,0.3296,False,BG-CAM-R02-20250327181848,
IE-CAM-F02-white_tailed_deer-000550,2025-03-27T18:56:17,CAM-F02,white_tailed_deer,White-tailed Deer,0.99,0.983,0.9977,0.0875,False,BG-CAM-F02-20250327185617,
IE-CAM-F01-white_tailed_deer-000266,2025-03-28T05:56:18,CAM-F01,white_tailed_deer,White-tailed Deer,0.8689,0.8257,0.9961,0.4634,False,BG-CAM-F01-20250328055618,
IE-CAM-T01-white_tailed_deer-002648,2025-03-28T06:29:04,CAM-T01,white_tailed_deer,White-tailed Deer,0.9294,0.8994,1.0,0.3264,False,BG-CAM-T01-20250328062904,
IE-CAM-P03-white_tailed_deer-001954,2025-03-28T06:50:39,CAM-P03,white_tailed_deer,White-tailed Deer,0.939,0.9118,0.9986,0.2988,False,BG-CAM-P03-20250328065039,
IE-CAM-O01-coyote-000957,2025-03-28T07:18:13,CAM-O01,coyote,Coyote,0.8476,0.8011,0.9941,0.4999,False,BG-CAM-O01-20250328071813,
IE-CAM-F01-turkey-000216,2025-03-28T10:41:03,CAM-F01,turkey,Wild Turkey,0.9391,0.9119,0.8298,0.3533,False,BG-CAM-F01-20250328104103,
IE-CAM-P03-turkey-001868,2025-03-28T11:35:09,CAM-P03,turkey,Wild Turkey,0.8953,0.8571,0.7181,0.4781,False,BG-CAM-P03-20250328113509,
IE-CAM-R01-white_tailed_deer-002235,2025-03-28T17:06:42,CAM-R01,white_tailed_deer,White-tailed Deer,0.8607,0.8162,0.9765,0.4814,False,BG-CAM-R01-20250328170642,
IE-CAM-P03-armadillo-001767,2025-03-28T23:46:55,CAM-P03,armadillo,Nine-banded Armadillo,0.8898,0.8505,0.9863,0.4249,False,BG-CAM-P03-20250328234655,
IE-CAM-F02-feral_hog-000375,2025-03-29T01:14:03,CAM-F02,feral_hog,Feral Hog,0.9269,0.8963,0.9984,0.3336,False,BG-CAM-F02-20250329011403,
IE-CAM-F03-white_tailed_deer-000824,2025-03-29T01:49:07,CAM-F03,white_tailed_deer,White-tailed Deer,0.9274,0.8969,0.7966,0.3924,False,BG-CAM-F03-20250329014907,
IE-CAM-F03-white_tailed_deer-000825,2025-03-29T08:49:40,CAM-F03,white_tailed_deer,White-tailed Deer,0.9099,0.875,0.9384,0.3926,False,BG-CAM-F03-20250329084940,
IE-CAM-F01-turkey-000217,2025-03-29T10:59:55,CAM-F01,turkey,Wild Turkey,0.943,0.917,0.7943,0.3551,False,BG-CAM-F01-20250329105955,
IE-CAM-O01-armadillo-000924,2025-03-29T16:43:56,CAM-O01,armadillo,Nine-banded Armadillo,0.8568,0.8117,0.3441,0.6178,True,BG-CAM-O01-20250329164356,
IE-CAM-F03-white_tailed_deer-000826,2025-03-29T17:31:48,CAM-F03,white_tailed_deer,White-tailed Deer,0.8957,0.8576,0.9882,0.412,False,BG-CAM-F03-20250329173148,
IE-CAM-F01-white_tailed_deer-000267,2025-03-29T18:36:11,CAM-F01,white_tailed_deer,White-tailed Deer,0.9025,0.8659,0.9999,0.3941,False,BG-CAM-F01-20250329183611,
IE-CAM-P03-white_tailed_deer-001955,2025-03-29T19:23:21,CAM-P03,white_tailed_deer,White-tailed Deer,0.9261,0.8952,0.9905,0.3382,False,BG-CAM-P03-20250329192321,
IE-CAM-W02-white_tailed_deer-003508,2025-03-29T19:47:35,CAM-W02,white_tailed_deer,White-tailed Deer,0.9545,0.9323,0.9801,0.2549,False,BG-CAM-W02-20250329194735,
IE-CAM-W01-white_tailed_deer-003255,2025-03-29T20:06:51,CAM-W01,white_tailed_deer,White-tailed Deer,0.9592,0.9387,0.9695,0.2422,False,BG-CAM-W01-20250329200651,
IE-CAM-W01-white_tailed_deer-003256,2025-03-29T21:35:00,CAM-W01,white_tailed_deer,White-tailed Deer,0.9102,0.8753,0.8968,0.4029,False,BG-CAM-W01-20250329213500,
IE-CAM-P01-white_tailed_deer-001393,2025-03-30T06:07:44,CAM-P01,white_tailed_deer,White-tailed Deer,0.9145,0.8807,0.9982,0.366,False,BG-CAM-P01-20250330060744,
IE-CAM-W01-coyote-003085,2025-03-30T06:32:34,CAM-W01,coyote,Coyote,0.8005,0.7486,1.0,0.5639,False,BG-CAM-W01-20250330063234,
IE-CAM-W01-white_tailed_deer-003257,2025-03-30T17:14:46,CAM-W01,white_tailed_deer,White-tailed Deer,0.8979,0.8603,0.9806,0.409,False,BG-CAM-W01-20250330171446,
IE-CAM-P03-white_tailed_deer-001956,2025-03-30T17:35:10,CAM-P03,white_tailed_deer,White-tailed Deer,0.9156,0.882,0.9898,0.3657,False,BG-CAM-P03-20250330173510,
IE-CAM-W02-white_tailed_deer-003509,2025-03-30T18:13:52,CAM-W02,white_tailed_deer,White-tailed Deer,0.9647,0.9462,0.999,0.21,False,BG-CAM-W02-20250330181352,
IE-CAM-P01-white_tailed_deer-001394,2025-03-30T18:58:11,CAM-P01,white_tailed_deer,White-tailed Deer,0.8768,0.835,0.9973,0.4484,False,BG-CAM-P01-20250330185811,
IE-CAM-P01-cottontail_rabbit-001255,2025-03-30T19:47:48,CAM-P01,cottontail_rabbit,Eastern Cottontail,0.8265,0.7773,0.9607,0.5361,False,BG-CAM-P01-20250330194748,
IE-CAM-P02-white_tailed_deer-001635,2025-03-30T22:23:07,CAM-P02,white_tailed_deer,White-tailed Deer,0.9689,0.9521,0.8476,0.2568,False,BG-CAM-P02-20250330222307,
IE-CAM-T02-feral_hog-002837,2025-03-30T22:26:05,CAM-T02,feral_hog,Feral Hog,0.8893,0.8499,0.8339,0.4605,False,BG-CAM-T02-20250330222605,
IE-CAM-T02-feral_hog-002838,2025-03-31T02:16:10,CAM-T02,feral_hog,Feral Hog,0.9053,0.8693,0.9553,0.3988,False,BG-CAM-T02-20250331021610,
IE-CAM-O02-armadillo-001045,2025-03-31T06:15:54,CAM-O02,armadillo,Nine-banded Armadillo,0.7264,0.6701,0.4915,0.672,True,BG-CAM-O02-20250331061554,
IE-CAM-W02-white_tailed_deer-003510,2025-03-31T06:41:09,CAM-W02,white_tailed_deer,White-tailed Deer,0.8875,0.8477,0.9996,0.4268,False,BG-CAM-W02-20250331064109,
IE-CAM-O02-turkey-001134,2025-03-31T07:09:47,CAM-O02,turkey,Wild Turkey,0.8718,0.8291,0.9814,0.461,False,BG-CAM-O02-20250331070947,
IE-CAM-T02-white_tailed_deer-002961,2025-03-31T07:50:10,CAM-T02,white_tailed_deer,White-tailed Deer,0.9241,0.8927,0.9786,0.3469,False,BG-CAM-T02-20250331075010,
IE-CAM-T02-cottontail_rabbit-002793,2025-03-31T08:33:18,CAM-T02,cottontail_rabbit,Eastern Cottontail,0.8278,0.7787,0.9048,0.5428,False,BG-CAM-T02-20250331083318,
IE-CAM-T02-white_tailed_deer-002962,2025-03-31T11:31:08,CAM-T02,white_tailed_deer,White-tailed Deer,0.925,0.8939,0.7757,0.4041,False,BG-CAM-T02-20250331113108,
IE-CAM-W02-white_tailed_deer-003511,2025-03-31T17:38:55,CAM-W02,white_tailed_deer,White-tailed Deer,0.9004,0.8633,0.9908,0.4011,False,BG-CAM-W02-20250331173855,
IE-CAM-F01-white_tailed_deer-000268,2025-03-31T18:59:02,CAM-F01,white_tailed_deer,White-tailed Deer,0.8918,0.8529,0.9971,0.4183,False,BG-CAM-F01-20250331185902,
IE-CAM-F01-raccoon-000151,2025-03-31T23:52:47,CAM-F01,raccoon,Raccoon,0.8682,0.8249,0.9995,0.464,False,BG-CAM-F01-20250331235247,
IE-CAM-P03-armadillo-001768,2025-04-01T02:03:47,CAM-P03,armadillo,Nine-banded Armadillo,0.8829,0.8422,0.9407,0.4487,False,BG-CAM-P03-20250401020347,
IE-CAM-T01-armadillo-002515,2025-04-01T02:07:03,CAM-T01,armadillo,Nine-banded Armadillo,0.8272,0.7781,0.9357,0.5388,False,BG-CAM-T01-20250401020703,
IE-CAM-F01-raccoon-000152,2025-04-01T02:10:59,CAM-F01,raccoon,Raccoon,0.8594,0.8147,0.8737,0.5027,False,BG-CAM-F01-20250401021059,
IE-CAM-T01-bobcat-002550,2025-04-01T05:38:30,CAM-T01,bobcat,Bobcat,0.7627,0.708,0.9975,0.6042,True,BG-CAM-T01-20250401053830,
IE-CAM-O01-white_tailed_deer-000994,2025-04-01T06:04:32,CAM-O01,white_tailed_deer,White-tailed Deer,0.9423,0.9161,0.9977,0.289,False,BG-CAM-O01-20250401060432,
IE-CAM-R01-turkey-002190,2025-04-01T08:11:16,CAM-R01,turkey,Wild Turkey,0.8831,0.8425,0.9991,0.4357,False,BG-CAM-R01-20250401081116,
IE-CAM-T02-turkey-002892,2025-04-01T08:36:48,CAM-T02,turkey,Wild Turkey,0.8967,0.8588,0.9907,0.4093,False,BG-CAM-T02-20250401083648,
IE-CAM-F01-white_tailed_deer-000269,2025-04-01T10:35:40,CAM-F01,white_tailed_deer,White-tailed Deer,0.8956,0.8575,0.8349,0.4485,False,BG-CAM-F01-20250401103540,
IE-CAM-F01-raccoon-000153,2025-04-01T12:36:51,CAM-F01,raccoon,Raccoon,0.9065,0.8708,0.1599,0.6401,True,BG-CAM-F01-20250401123651,
IE-CAM-W01-white_tailed_deer-003258,2025-04-01T19:17:53,CAM-W01,white_tailed_deer,White-tailed Deer,0.9564,0.9349,0.9925,0.2436,False,BG-CAM-W01-20250401191753,
IE-CAM-F03-raccoon-000759,2025-04-01T19:38:09,CAM-F03,raccoon,Raccoon,0.9512,0.9279,0.5922,0.409,False,BG-CAM-F03-20250401193809,
IE-CAM-F02-feral_hog-000376,2025-04-01T22:09:51,CAM-F02,feral_hog,Feral Hog,0.8622,0.8179,0.8012,0.5124,False,BG-CAM-F02-20250401220951,
IE-CAM-F01-feral_hog-000025,2025-04-01T22:14:35,CAM-F01,feral_hog,Feral Hog,0.888,0.8483,0.811,0.4683,False,BG-CAM-F01-20250401221435,
IE-CAM-F02-feral_hog-000377,2025-04-01T23:08:45,CAM-F02,feral_hog,Feral Hog,0.9433,0.9174,0.9066,0.3162,False,BG-CAM-F02-20250401230845,
IE-CAM-O02-armadillo-001046,2025-04-01T23:45:21,CAM-O02,armadillo,Nine-banded Armadillo,0.8738,0.8315,0.9857,0.4564,False,BG-CAM-O02-20250401234521,
IE-CAM-P03-feral_hog-001828,2025-04-02T01:00:44,CAM-P03,feral_hog,Feral Hog,0.8956,0.8575,1.0,0.4095,False,BG-CAM-P03-20250402010044,
IE-CAM-F02-feral_hog-000378,2025-04-02T01:08:18,CAM-F02,feral_hog,Feral Hog,0.8037,0.7521,0.9995,0.5601,False,BG-CAM-F02-20250402010818,
IE-CAM-W02-opossum-003435,2025-04-02T02:52:30,CAM-W02,opossum,Virginia Opossum,0.8155,0.7651,0.8487,0.5661,False,BG-CAM-W02-20250402025230,
IE-CAM-T01-bobcat-002551,2025-04-02T07:33:24,CAM-T01,bobcat,Bobcat,0.803,0.7513,0.9565,0.5664,False,BG-CAM-T01-20250402073324,
IE-CAM-R02-turkey-002407,2025-04-02T08:30:30,CAM-R02,turkey,Wild Turkey,0.9431,0.9172,0.9935,0.2877,False,BG-CAM-R02-20250402083030,
IE-CAM-W02-coyote-003345,2025-04-02T20:42:03,CAM-W02,coyote,Coyote,0.8892,0.8498,0.9574,0.4325,False,BG-CAM-W02-20250402204203,
IE-CAM-T01-armadillo-002516,2025-04-02T23:06:52,CAM-T01,armadillo,Nine-banded Armadillo,0.8602,0.8156,0.9513,0.4869,False,BG-CAM-T01-20250402230652,
IE-CAM-R02-coyote-002330,2025-04-02T23:58:13,CAM-R02,coyote,Coyote,0.8445,0.7976,0.7934,0.5388,False,BG-CAM-R02-20250402235813,
IE-CAM-T02-raccoon-002875,2025-04-03T02:46:11,CAM-T02,raccoon,Raccoon,0.8682,0.8249,0.8039,0.5027,False,BG-CAM-T02-20250403024611,
IE-CAM-P03-feral_hog-001829,2025-04-03T03:46:36,CAM-P03,feral_hog,Feral Hog,0.8346,0.7864,0.811,0.5487,False,BG-CAM-P03-20250403034636,
IE-CAM-F01-feral_hog-000026,2025-04-03T04:23:37,CAM-F01,feral_hog,Feral Hog,0.8774,0.8357,0.7372,0.5027,False,BG-CAM-F01-20250403042337,
IE-CAM-W02-white_tailed_deer-003512,2025-04-03T05:23:16,CAM-W02,white_tailed_deer,White-tailed Deer,0.888,0.8483,0.9849,0.429,False,BG-CAM-W02-20250403052316,
IE-CAM-T01-white_tailed_deer-002649,2025-04-03T06:04:39,CAM-T01,white_tailed_deer,White-tailed Deer,0.9034,0.867,0.9977,0.3926,False,BG-CAM-T01-20250403060439,
